"","SRS011061","SRS011084","SRS011134","SRS011239","SRS011271","SRS011302","SRS011405","SRS011452","SRS011529","SRS011586","SRS012273","SRS012902","SRS013158","SRS013215","SRS013476","SRS013521","SRS013687","SRS013800","SRS013951","SRS014235","SRS014287","SRS014313","SRS014459","SRS014613","SRS014683","SRS014923","SRS014979","SRS015065","SRS015133","SRS015190","SRS015217","SRS015264","SRS015369","SRS015578","SRS015663","SRS015782","SRS015794","SRS015854","SRS015960","SRS016018","SRS016056","SRS016095","SRS016203","SRS016267","SRS016335","SRS016495","SRS016585","SRS016753","SRS016954","SRS016989","SRS017103","SRS017191","SRS017247","SRS017307","SRS017433","SRS017521","SRS017701","SRS017821","SRS018133","SRS018313","SRS018351","SRS018427","SRS018575","SRS018656","SRS018817","SRS019030","SRS019161","SRS019267","SRS019397","SRS019582","SRS019601","SRS019685","SRS019787","SRS019910","SRS019968","SRS020233","SRS020328","SRS020869","SRS021484","SRS021948","SRS022071","SRS022137","SRS022524","SRS022609","SRS022713","SRS023346","SRS023526","SRS023583","SRS023829","SRS023914","SRS023971","SRS024009","SRS024075","SRS024132","SRS024265","SRS024331","SRS024388","SRS024435","SRS024549","SRS024625","SRS042284","SRS042628","SRS043001","SRS043411","SRS043701","SRS045004","SRS045645","SRS045713","SRS047014","SRS047044","SRS048164","SRS048870","SRS049164","SRS049712","SRS049900","SRS049959","SRS049995","SRS050299","SRS050422","SRS050752","SRS050925","SRS051031","SRS051882","SRS052027","SRS052697","SRS053214","SRS053335","SRS053398","SRS054590","SRS054956","SRS055982","SRS056259","SRS056519","SRS057478","SRS057717","SRS058723","SRS058770","SRS062427","SRS063040","SRS063985","SRS064276","SRS064557","SRS064645","SRS065504","SRS075398","SRS077730","SRS078176"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques",0,0.08156,0.26618,0.26287,0.1184,0.15111,0,0,0.05695,1.21783,0,0,0.1233,0,0.05609,0.07442,0,0.01048,0.46081,0.19915,0.44773,0,0.12366,0.01798,0.12548,0.5535,0.77021,0.08031,0,0,1.82456,0.25501,0.14834,1.19138,0.28275,0.85627,0,0.22537,0.14016,0.00383,0,2.13144,0.11883,0,0.19409,0.32671,0.00232,0.13542,0.08031,0.03447,0.08882,0.09873,0.03911,0.04865,0.24742,0.29656,0.04197,0.01997,0.00014,0.53061,1.05653,0.61704,0.2553,0.3329,0.27133,0.14143,0.61025,0.02098,0.1059,0.26389,0,0.07395,0,0.20928,0.00917,0.43689,0.1088,0.49361,0.03906,0.07085,0,0.15951,0.26561,0.09429,0.08167,0.14825,0.18841,0.00855,0,0,0.26302,0,0.11768,0.2175,0.06935,0.14906,0,0.17606,0,0.14304,0,0.41428,0,0,0.14704,0.11291,0.08314,0.07935,0.0524,0.11144,0.40128,0.51872,0.05282,0.50842,0.04941,2.25034,0.27478,0.01312,1.25384,0.23808,0.09386,0.21309,0.30279,0.28966,0.22889,0.11086,0,0.09747,0,0.09638,0.20191,0.11519,0.49468,0.13261,0,0.04886,0.03345,0.15456,0.16569,0,0.14953,0.22574,0.0767,0.35706,0,0.17575,0.05863
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58",0,0.06655,0,0.01254,0,0,0,0,0,0,0.0412,0.00139,0,0.07163,0.0075,0,0.21781,0.00481,0.03291,0.13605,0,0,0.72357,0.00093,0,0.01494,0.0235,0.79461,0.01756,0,0,0,0.01039,0.00914,0,0.00621,0.03009,0.20685,0.06293,0.00189,0.01354,0.11655,0.01552,0.00676,0.04703,0,0,0.0319,0,0.0095,0,0,0,0,0.00965,0.05138,0,0,0,0,0,0.06336,0.03256,0,0,0,0.00717,0.00191,0.01824,0.00718,0.01238,0.02964,0.00478,0.06009,0.0015,0.00779,0.07315,0.09367,0.33865,0.0828,0.00373,0.00438,0,0.00189,0.03288,0.0205,0,0,0,0.06679,0,0,0,0.01513,0,0,0,0.02697,0.42544,0,0,0,0.01235,0,0,0,0,0,0.01262,0,0,0,0.00909,0.04378,0,0.1706,0.00111,0,0.13282,0.08395,0.02323,0,0.02266,0,0,0.05243,0.1399,0.08247,0,0.22405,0.00271,0.04333,0.08802,0.08199,0.0041,0,0.00461,0.06283,0.00256,0.0019,0.07473,0.01915,0,0.09408,0.13441,0,0.00357
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis",0,0.06489,0.00026,0,0,0,0,0,0,0,0.00306,0,0,0,0,0,0,0,0.01565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01294,0,0.03656,0,0,0,0,0,0,0,0,0,0,0,0.79827,0,0,0,0,0,0.00104,0,0,0,0,0,0,0,0,0,0.07282,0,0,0,0,0,0,0,0,0.1149,0,0,0.07562,0,0.00713,0,0.05765,0.00547,0,0,0,0,0,0,0,0,0,0,0,0.22543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01303,0,0,0,0,0,0,0.03829,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83",0,0.03227,0.00061,0.17678,4e-04,0,0,0.12644,0.01202,0.057,0.07479,0,0,0,0.00506,0.15057,0,0.06251,0.04595,0.02211,0.10065,0,0.06444,0.00649,0.25837,2.9837,0,0.0605,0.04812,0,1.17382,0,0,0.06315,0.09276,0.04825,0,0.26069,0.04934,0.09992,0.03956,0.1396,0,0,0.03793,3.5949,0,0,0.11597,0.02162,0.01147,0.06758,0.02644,0.00635,0.09659,0.44151,0.00193,0.01894,0,0.02685,0.85252,2.04818,0.31421,0.00853,0.01514,0.14099,0.02188,0.00502,0.01074,0.05989,0.89221,0.00999,0,0.03173,0.01942,0.00446,1.14444,0.02518,0.02542,0.04908,0.0031,0.48731,0,0,0.15074,0,0.008,0.00139,0,0.18645,0,0,0,0.00767,0,0.02216,0.03457,0.00858,0,0.02449,0.00221,1.32562,0,0,0.06978,0.07405,0.01519,0.07148,0.01382,0,0.14924,0.03387,0.0155,0,0,0,0.04568,0,0.54272,0.01801,0.49292,0.03309,0.63609,0.02505,0.01868,0,0,0.00374,0,0.05258,0.0506,0.00649,0.08423,0.09376,0,0,0,0.12906,0,0.01373,0.01883,0.04551,0,0,0,0,0.03747
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii",0,0.02497,0.17606,0.08872,0.00504,1.3718,0,0,0.06092,5.77029,6.93969,0,0,0.25992,0.65033,0.00597,0,0.07025,0.29217,0.10483,0.19428,3.79396,0.57557,1.14966,0.53149,0.22671,12.59449,0.27834,0.0021,0.83486,0.99654,0.04275,0,0,0.13816,0.40814,2.8999,4.77393,0.31471,3.3583,1.02573,0.40776,0.24629,0.75814,2.24204,0.11894,0.02993,0,0.03042,0,0.60326,2.64949,2.04606,0.07514,0,2.02184,0.49205,0.24873,0.05128,0.85347,3.20461,1.07979,6.79466,54.05577,0.8199,5.81137,2.10964,0.54181,0,0.95437,3.03617,0.26028,3.42779,0.14552,3.46203,1.29099,0.00428,0,0.03737,3.62852,3.86632,0,2.30905,0.04677,0,0,0.02077,0.26023,0,0,0,0,0.99158,0.59749,1.92477,1.5194,3.99777,1.65245,0.43863,0.09082,0.71486,0.6685,0,2.58832,2.72004,0.41714,0.39779,0,1.58712,0.04959,0.00307,1.15015,1.53584,0.12052,2.27013,1.23232,0.61421,0.1138,0.17247,0,2.10313,0.04692,1.53459,0,1.52623,0.64171,0.29906,0.55371,5.9776,0.39727,0,0.03237,6.65183,0,0,1.2551,0.10932,0.08438,1.59815,0.00464,2.42277,0,3.69945,1.16429,0,1.03545,0.20542
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena",0,0.02047,0.21785,0.10498,0.08205,0.02217,0.03535,0,0.04703,0.52536,0.23399,0,0.13827,0,0.05325,0.0149,0,0.00615,0.08954,0.16425,0,0,0.11496,0.03162,0.10236,0.41527,0.56584,0.12722,0.02941,0,0.6472,0.13365,0.03076,0.2622,0.03564,1.69996,0.07664,0.0834,0.00616,0.00767,0.00241,1.01982,0.19416,0.07305,0.0478,0.03408,0.00234,0.05414,0.05465,0.01532,0.0256,0.01984,0.00177,0.01506,0.11313,0.67587,0.04265,0.00824,0,0.2033,0.06689,0.17526,0.05467,0.03364,0.12729,0.03907,0.04339,0.01136,0.07176,0.01257,0.08218,0.02808,0.00073,0.2327,0.0079,0.20986,0.04227,0.85711,0.02191,0.07197,0.14882,0.09651,0.2398,0.03375,0.08213,0,0.19547,0.0082,0,0,0.02163,0.00488,0.03243,0.16808,0.01331,0.02499,0.03612,0.17201,0,0.03211,0.17274,0.09125,0.02081,0,0.04711,0.01362,8e-04,0.10375,0.03107,0.04278,0.095,0.04745,0.04274,0.64892,0.15298,0.05423,0.12478,0.01102,0.67984,0.26863,0.03532,0.10838,0.11083,0.03387,0.28808,0.03823,0.07026,0.03874,0,0.03127,0.13096,0.00121,0.06011,0.13357,0,0,0.05731,0,0.46429,0.04656,0.53665,0.01407,0.0633,0.06799,0,0.02279,0.05101
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii",0,0.01807,0.01691,0.01139,0.35325,0.01977,0.00321,0,0.01652,0.05054,0.12976,0,0.0192,0.00219,0.03416,0.00024,0.00074,0.00325,0.0159,0.00347,0.06702,0.06461,0.00212,0.00334,0.02248,0.26447,0.25077,0.00225,0,0.00067,0.08322,0.01212,0.00012,0.03219,0.0537,0.11991,0,0.09675,0.00798,0,0,0.08219,0.00948,0.03603,0.01802,0.15303,0.00161,0.00155,0.01292,0.02336,0.1375,0.07595,0.00022,0.00346,0.05812,0.59794,0.00663,0.01,0,0.05605,0.02227,0.51438,0.01321,0.08663,0.03041,0.01037,0.01108,0.00762,0.00115,0,0.04763,0,0.00096,0.11816,0.03133,0.03729,0.00913,0.11838,0.00138,0.07153,0.05601,0.01412,0.17169,0.04175,0.25708,0.02352,0.16611,0.02294,0,0.04292,0.0062,0,0.0238,0.08855,0.03037,0.05422,0.00053,0.01346,0.02198,0.00051,0.04783,0.00665,0.00196,0.00226,0.02994,0.04006,0.0468,0,0.01076,0.00287,0,0.00305,0.00688,0.17671,0.05719,0.03615,0.04634,0.00064,0.59847,0.14572,0.00547,0.0506,0.07361,0.07263,0.02109,0.38326,0.00244,0.00242,0.00634,0.00258,0.02239,0.004,0.00359,0.34745,0,0.00159,0.00378,0.00346,0.27488,0.11395,0.02195,0.00084,0.15421,0.00655,0,0.02187,0.07306
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae",0,0.01679,0,0.00341,0,0.00298,0,0,0,0.00292,0.04886,0,0.00214,0.00295,0.01785,0,0.0037,0,0.00084,0,0.01308,0,0.01025,0,0.00235,0.01227,0.02431,0.02681,0.01358,0.00116,0.14886,0.00174,0,0.00512,0,0.00912,0.00028,0.0623,0.00532,0.00318,0.00587,0.02717,0,0.00486,0,0.00451,0,0,0,0,0.00873,0.00342,0,0,0.0016,0.03286,0,0,0.00051,0.01006,0.00614,0.02234,6e-04,0.07998,0.00217,6e-04,0,1e-04,0,0,0.05621,0,0.0043,0.00127,0.00773,0.01987,0.01475,0.00751,0.02372,0.00018,0.02047,0.00246,0,0,0.00846,0,0,0.00044,0,0.02283,0.00093,0.00144,0.00148,0.01044,0,0.00335,0.00019,0,0,0,0.00302,0.00324,0.00159,0.04547,0.00235,0.00065,0.00754,0,0.00014,0,0.00139,0.00112,0.00022,0,0.00236,0,0.00589,0.00129,0.00988,0.00323,0,0,0,0,0,0.05627,0.00207,0.00235,0,0.00854,0.00449,0.00059,0.00137,0.01302,0,0.00787,0.00802,0,0.00107,0,0.00468,0,0,0.00422,0,0.00859,0
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme",0,0.01309,0.00742,0.01742,0.00043,0,0.01838,0,0,0.11689,0.03484,0,0.0632,0,0,0.06008,0,0,0.1695,0.09892,0.45425,0.7432,0,0.00718,0.01152,0.62432,0.34997,0,0,0.00828,0.30187,0.01553,0,0.0325,0.03163,0.00793,0.01695,0.02784,0,0.0046,0.00644,0,0.02197,0.03844,0.04952,0.42047,0,0,0,0,0.00656,0.03959,0,0,8e-05,0.0737,0,0.00852,0.00053,0.28119,0.0331,0,0.0297,0.52507,0.02356,0,0.05442,0.02498,0.00261,0.04668,0.11222,0.01032,0.00867,0.0246,0.02587,0.02352,0.00521,0.02009,0,0.01276,0,0.05246,0.07331,0.00115,0,0.00989,0,0.00391,0,0,0.00103,0.01379,0,0,0,0.00948,0.01268,0,0,0,0.00313,0.08241,0,0.00616,0.00634,0.00286,0.00204,0,0.00133,0,0.07938,0,0,0.00236,0.02891,0,0.00813,0,0.02817,0,0.01389,0.01557,0.03715,0.01139,0.06228,0.00899,0.01567,0,0.03117,0.11913,0.05915,0,0.00605,0,0.0149,0.02313,0,0.05298,0.02893,0,0.03306,0,0.01283,0.047,0,0.09645,0.00206
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes",0,0.00738,0.02337,0.18815,0.01756,0.02659,0.01755,0,0.05066,0.17073,0.7715,0,0.04617,0,0.3942,0.00345,0.0566,0.17323,0.29414,0.28108,0.41064,0,0.28354,0.11143,0.23862,0.48838,0.58971,0.28464,0.42308,0.05604,0,0.08526,0,0.44046,0.06267,0.46339,0.02063,0.18456,0.01486,0,0,0.02389,0.20443,0.04784,0.11133,0.13797,6e-05,0,0.07175,0.01594,0.02985,0.03098,0,0.06148,0.16151,0,0.06786,0.02883,0,0.05214,0.07685,0.17243,0.08951,0.58973,0.1168,0.05101,0.34979,0.02266,0.01934,0.01178,0.01341,0.05046,0.01585,0.12782,0.00303,0.16597,0.85296,0.68729,0.00622,0.03971,0.45246,0.03194,0.14247,0.02941,0.10711,0.02865,0.0687,0.01046,0,0.00782,0,0.00303,0.03445,0.73516,0.03325,0.0222,0,0.782,0,0.00514,0.09481,0,0.04055,0.14419,0.02999,0.00927,0.00233,0.60225,0.03225,0.02333,0.21267,0.08194,0.02434,0.59446,0,1.16332,0.10493,0,0.76151,0.28653,0.02485,0.07793,0,0,0.47336,0.33414,0,0.03067,0,0.86032,0.15716,0.04478,0.08247,0.07796,0,0,0.06096,0.17267,0.12645,0.15941,0.41498,0,0,0.06242,0,0.32479,0.02013
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13",0,0.00706,0,0,0,0,0,0,0.00136,0,0,0,0,0,0,0,0,0.00067,0.00168,0.00034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687,0,0,0,0,0,3e-04,0,0,0,0,0,0,0,0,0,0,0.01091,0,0,3e-04,0,0,0,0,0,0,0.00715,0,0,0,0.00429,0,0,0.00804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027,0,0.00112,0,0,0,0,0,0,0,0.00116,0,0,0,0,0,0,0,0,0.00136,0,0,0,0,0,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis",0,0.007,0,0.01055,0.00723,0,0.0037,0,0,0.00091,0.0191,0,0.00015,0,0.00051,0,0,0.00699,0.03123,0.04862,0,0,0,0.00191,0.00427,0.1079,0.02206,0,0,0.00129,0.04923,0.02735,0.00298,0.0023,0.00715,0.01655,0,0.00574,0,0,0,0.01016,0.00284,0.02029,0,0.01145,0,0.00494,0.00332,0,0,0.00226,0,0.00277,0.0092,0.04643,0,0,0,0.0858,0,0,0.02567,0.02482,0,0.02332,0.01138,0.00065,0.01946,0,0.01492,0.00413,0.036,0.01914,0.00888,0.00162,0.00212,0,0.00802,0.01485,0.00096,0,0,0.00027,0,0,0.03965,0,0,0,0.0061,0,0,0,0,0,0.02098,0.01655,0,0.0035,0,0.02943,0,0.00234,0.00062,0.00115,0,0,0,9e-04,0.00888,0,0,0,0.00023,0.04755,0.0016,0,0.01169,0.00727,0,0,0,0,0.00608,0,0.00922,0.01215,0.08441,0,0,0,0.00774,0,0,0,0.00379,0,0.00305,0,0.03789,0.00369,0,0.00611,0,0,0.01588
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens",0,0.00497,0,0.00466,0.00131,0,0.00074,0,0.00304,0.00922,0.05418,0,0,0,0,0,0,4e-04,0.00281,0.00582,0.00347,0,0.01078,7e-04,0.00043,0.01798,0.03623,0.01943,0.02342,0.00026,0.00035,0.01777,0,0.02225,0.00317,0.01367,0.00043,0,0.00137,0.00083,0.00237,0.00038,0.00375,0.0017,0,0,0,0,0.00126,0.00139,0.01567,0.00025,0,0.00048,0.00156,0,0,0,0,0.00078,0,0.01626,0.00023,0.02089,0.00034,0,0.00065,0,0,0.0094,0.00656,0,0,0,0,0.00846,0.02045,0.00411,0.00386,0.0049,0.02148,0.00375,0.03183,0,0,0,0.01053,0.00138,0,0,0,0.00083,0,0.01843,0,0.00738,0,0,0,0,0,0.00084,6e-05,0.01842,0.00057,0,0.00351,0,0.00137,0,0,0,0.00239,0,6e-05,0.00548,0.0013,0.00125,0.00705,0.00785,0.00066,0.00067,0,0,0.01657,0.00891,0.00118,0.00196,0,0.00537,0.00017,0,0.00158,0,0,0,0.01695,0,0.01891,0.00114,0.02876,0,0,0.00056,0,0.00713,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta",0,0.00455,0,0,0,0,0,0,0.00091,0,0,0,0,0,0,0,0,0,0.01011,0,0.05748,0,0,0,0,0.16299,0,0,0,0,0.39572,0,0,0,0,0.00021,0,0,0,0,0,0.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519,0,0,0,0,0,0,0,0,0.00038,0,0,0.00163,0,0,0.00182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589,0.01327,0,0,0,0,0,0,0,0.00048,0,0.00238,0,0,0,0,0,0.00151,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus",0,0.00355,0,0.01225,0.00242,7e-04,0.00136,0,0.0026,0.02826,0.02501,0,0,0,0,0.00022,0,0.00425,0.00231,0.00362,0.00915,0,0.01294,0,0.00155,0.03042,0.05318,0.02199,0.02364,0,0.00044,0.02815,0,0.02143,0.00231,0.04179,0.00013,0,0.00249,0.00156,0.01071,0.00014,0.01391,0.00664,0,0,0,0,0.00013,0.002,0.00689,0,0,9e-04,0,0,0,0,0,0.00081,0,0.01504,0.00087,0.01317,0.00156,0,0.00035,0,0,0.00907,0.00687,0,0.00107,0,0,0.0113,0.01921,0.01082,0.00296,0.01278,0.00946,0.01291,0.04374,0,0,0,0.01275,0.00204,0,0,0,0.00082,0,0.01493,0,0.00366,0,0,0,0,0,0.00018,0.00099,0.01082,0.00029,0,0.00169,0,0.00247,0,0,0,0.00303,0,0.00167,0.0086,0.00136,0.00331,0.01852,0.01413,0.00131,0.00024,0,0,0.00566,0.00868,0.00117,0.00314,0,0.0054,0.0027,0.0012,0.00226,0,0,0,0.01751,0,0.02449,0.00062,0.01505,0,0,0.00158,0,0.00658,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum",0,0.00303,0.00043,0.00312,0.05308,0.02655,0.00955,0.04436,0.0235,0.02059,0.12506,0,0.00665,0.02596,0,0.00339,0.00421,0,0.42351,0.00758,0.09275,0.06465,0.01007,0.05163,0.00486,0.23105,0.30529,0.03093,0.0204,0.01016,0.49448,0.09887,0.00564,0.04246,1.03359,0.01985,0.03332,0.07743,0,0,0.00058,0.07686,0.02304,0,0.03282,0.02973,0,0,0.00324,0,0.0032,7e-04,0.00752,0,0.00101,0.10643,0.03578,0.00658,0,0.00054,0.00245,0.04472,0.02383,0.02744,0.0096,7e-05,0.02496,0.00015,0,0.00654,0.05215,0.00676,0.00035,0.28398,0.00424,0.08826,0.70404,0.06327,0,0.01689,0.04685,0.00241,0.05088,0.00426,0.00338,0,0.01883,0.0037,0,0.04091,0.12421,0.00444,0.0014,0.02224,0.00058,0,0.04347,0.00951,0.00496,0.0011,0,0.01888,0,0.06248,0.00294,0.00143,0.015,0.00949,0.00308,0,0.01657,0,0.00367,0,0.00358,0.01823,0.0035,0.05438,0.00674,0.09271,0.00479,0.27326,0.05014,0,0.00264,0.03067,0.01134,0.00807,0.14259,0.02882,0.14757,0,0.02289,0.03933,0.06751,0.02433,0.02645,0.0051,0.04573,0.00166,0.12792,0.02917,0,0.07925,0,0.00293,0.00397
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta",0,0.00289,0,0,0,0,0.00094,0,0,0.00242,0.00953,0,0.01093,0.02404,0,0,0,0,0,0,0.04016,0.0013,0.0115,0,0,0.04906,0.00269,0.01357,0,0,0.22527,0.00346,0,0.00162,0,0,0,0.03481,0,0,0,0.07058,0,0.02088,0,0.00474,0,0.00669,0,0,0,0,0,0,0.00499,0.10467,0,0,0,0.0078,0.00846,0.01837,0.00058,0.00723,0,0,0,0.00371,0.00217,0,0.21932,0,0.00557,0,0.00051,0,0.00794,0.00117,0,0,0.00069,0.00545,0,0,0.02436,0.00871,0,0,0,0.0065,0.00382,0.00394,0.00054,0,0,0,0,0,0.00382,0,0.03166,0,0.00488,0.00556,0,0,0,0,0,0,0.00236,0,0,0,0.01253,0,0,0,0,0,0.001,0,0.00068,0,0,0.01883,0.00781,0,0.00257,0.00478,0.01176,0,0.00035,0.02633,0.00351,0.00376,0.00269,0,0,0,0.00037,0.00393,0,0,0.00767,0.00429,0
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis",0,0.00274,0,0,0.00047,0.04064,0,0,0,0.00029,0.00171,0,0,0,0.00089,0,0.00429,0,0.00617,0.00201,0,0,0,0.00065,0.00302,0.00042,0.00152,0.00066,0,0.00056,0.00074,0.00917,0,0.00102,0,0.00298,0,0,0,0,0,0,0,0,0,0.00103,0,0.03276,0,0,0.00331,0.00193,0,0.00016,0.00098,0.02721,0,0,0,0.00088,0.00575,0,0.0024,0.07796,0,0.00019,0.00075,0,0,0.00119,0.00105,0.0023,0,0,0,0.00309,0.00389,0.00212,0,0.00542,0.00177,0.04278,0,0.00085,0,0,0.00115,0,0,0.00238,0,0,0,0.00203,0,0.00071,0,0,0,0,0,0,0,0.00035,0.00535,0.00019,0.00024,0.63164,0.00307,0,0.00073,0,0.00597,0.00046,0.11888,0,0,0.00114,0.28497,0.00256,0.00086,0,0,0,0,0.00683,0,0.00077,0,0.00027,0.06827,0,0.00208,0,0,0,0,0,0.00026,0,0.0033,0,0.17057,0.00088,0,0.0013,0.00038
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",0,0.00196,0,0.03284,0.00297,0,0.0047,0,9e-05,0.00076,0.00674,0,0.00482,0,0.00057,0,0.01172,0.0057,0.01552,0.01105,0.0744,0,0.04287,0,0,0,0,0.04664,0.0253,0,0.00799,0,0.00483,0,0.01721,0.06757,0.00097,0.03803,0.02511,0.01287,0.00299,0.00999,0,0.03672,0,0,0,0.00239,0.00011,0.00693,0.03237,0,0,0.00034,0.0191,0,0,0,0,0.00157,0,0.02717,0.01191,0,0.00876,0.01454,0.00453,0.00382,0.00505,0,0.01983,0.00443,0.00208,0.0684,0.00155,0,0,0,0.00145,0.00016,0.04417,0.01634,0.05037,0,0,0.01115,0.02069,0,0,0.05718,0.00085,0,0,0.03899,0,0.00061,0,0.01075,0,0.00187,0,0,0.00075,0.06338,0.00376,0.00036,0,0.00108,0.00106,1e-04,0.00377,0.00755,0.00071,0.01779,0.00382,0,0.00354,0,0.02826,0.03202,0,0.0046,0.00602,0,0.00032,0.00502,0,0.01185,0.00169,0,0,0,0.0082,0.11586,0.0127,0,0,0,0.05329,0.01668,0.0184,0.00246,0,0.00198,0,0.00053,0.0031
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae",0,0.00168,0.07974,0.01466,0.02057,0.0378,0,0.1923,0.00143,0,0.023,0.02871,0.1103,0.00815,0.08605,0.00123,0.01862,0.1237,0.01486,0.00364,0.1402,0.06634,0.00066,0.00544,0.01248,0.11619,0.01181,0.00509,0.01953,0.02202,0.09302,0.03471,0.08797,0.00773,0.07578,0.03277,0.00433,0.05913,0.01623,0.14742,0.00538,0.02202,0.00893,0.01192,0.05531,0.04306,0,0.10409,0.01456,0.0422,0.04772,0.10771,0.06555,0.06618,0.01791,0.00532,0.00184,0.01017,0.04569,0.12977,0.70183,0.07225,0.02855,0.25702,0.3585,0.00499,0.01902,0.01346,0,0.06448,0.02141,0.01407,0.01384,0.06441,0,0.04513,0,0.15924,0.02759,0.07235,0.02831,0.05441,0.00606,0.03911,0.00107,0.11132,0.15353,0.00622,0.01654,0.04244,0.08044,0.00751,0.01791,0.01744,0.00138,0.04417,0,0.00251,0.04672,0.00452,0.27291,0.17538,0,0.09774,0.03213,0.00033,0.00192,0.00996,0.04779,0.00136,0.00685,0.00096,0.04283,0.1118,0.21178,0.02756,0.01332,0.02567,0.34571,0.35175,0.01606,0.11226,0.08258,0.2036,0.05425,0.00773,0.04727,0.01558,0.00868,0.01065,0.27152,0.03064,0.05412,0.01139,0.08808,0.03285,0.02581,0.2036,0.11493,0.0341,0.017,0.03816,0.21343,0.00046,0.24149,0.00249,0.01517
